Front,Back,Tags
"Completa el prefijo:<br><br>Experten und Politiker aus ganz Europa diskutieren heute und morgen über aktuelle Projekte, die zu weniger CO2-Emissionen im Gebäudebereich und damit zum Klimaschutz ___tragen können.","<div class=""answer"">bei</div><div class=""example"">Experten und Politiker aus ganz Europa diskutieren heute und morgen über aktuelle Projekte, die zu weniger CO2-Emissionen im Gebäudebereich und damit zum Klimaschutz beitragen können.</div><p><b>beitragen</b> = Contribuir, ayudar a</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>Contribuir, ayudar a</p><div class=""translation""><b>Traducción:</b><br>Expertos y políticos de toda Europa discuten hoy y mañana sobre proyectos actuales que pueden contribuir a menos emisiones de CO2 en el sector de la construcción y así a la protección del clima.</div><p><b>Construcción:</b><br>zu + Dativ</p><p><b>Construcción ES:</b><br>a + dativo</p><p><b>Separabilidad:</b><br>separable — trägt ... bei — beigetragen</p><p><b>Perfekt:</b><br>sie hat beigetragen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beitragen</p></div>",verb_prefix family::tragen prefix::bei separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Mit dieser Leistung konnte er sich ins Buch der Rekorde ___tragen lassen.,"<div class=""answer"">ein</div><div class=""example"">Mit dieser Leistung konnte er sich ins Buch der Rekorde eintragen lassen.</div><p><b>eintragen</b> = Anotar o inscribir algo por escrito, por ejemplo en una lista.</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>Anotar o inscribir algo por escrito, por ejemplo en una lista.</p><div class=""translation""><b>Traducción:</b><br>Con este rendimiento pudo inscribirse en el libro de récords.</div><p><b>Construcción:</b><br>eintragen + Akkusativobjekt</p><p><b>Construcción ES:</b><br>eintragen + objeto en acusativo</p><p><b>Separabilidad:</b><br>separable — trägt ... ein — eingetragen</p><p><b>Perfekt:</b><br>Er hat sich in die Liste eingetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/eintragen</p></div>",verb_prefix family::tragen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Ich kann es nicht mehr ___tragen.,"<div class=""answer"">er</div><div class=""example"">Ich kann es nicht mehr ertragen.</div><p><b>ertragen</b> = soportar una situación desagradable o difícil sin perder el control</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>soportar una situación desagradable o difícil sin perder el control</p><div class=""translation""><b>Traducción:</b><br>Ya no puedo soportarlo.</div><p><b>Separabilidad:</b><br>inseparable — erträgt — ertragen</p><p><b>Perfekt:</b><br>Sie hat den Lärm ertragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ertragen</p></div>",verb_prefix family::tragen prefix::er separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Alle Männer des Dorfes mussten reihum ___tragen, um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.","<div class=""answer"">mit</div><div class=""example"">Alle Männer des Dorfes mussten reihum mittragen, um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.</div><p><b>mittragen</b> = llevar una parte del peso o carga junto con otros</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>llevar una parte del peso o carga junto con otros</p><div class=""translation""><b>Traducción:</b><br>Todos los hombres del pueblo tuvieron que ayudar a cargar turnándose para transportar el pesado relicario hasta la plaza del mercado durante la procesión.</div><p><b>Construcción:</b><br>mittragen + Akkusativ (Belastung, Last)</p><p><b>Construcción ES:</b><br>mittragen + acusativo (carga, peso)</p><p><b>Separabilidad:</b><br>separable — trägt ... mit — mitgetragen</p><p><b>Perfekt:</b><br>Er hat bei der Prozession mitgetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mittragen</p></div>",verb_prefix family::tragen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles ___tragen.","<div class=""answer"">nach</div><div class=""example"">Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles nachtragen.</div><p><b>nachtragen</b> = Traer o añadir algo a alguien que se había olvidado o no recibido antes.</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>Traer o añadir algo a alguien que se había olvidado o no recibido antes.</p><div class=""translation""><b>Traducción:</b><br>Hombre, ya no eres un niño, ¿por qué tengo que traerte todo constantemente?</div><p><b>Construcción:</b><br>nachtragen + Akkusativobjekt + Dativobjekt</p><p><b>Construcción ES:</b><br>nachtragen + objeto acusativo + objeto dativo</p><p><b>Separabilidad:</b><br>separable — trägt ... nach — nachgetragen</p><p><b>Perfekt:</b><br>Ich habe dir das Paket nachgetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachtragen</p></div>",verb_prefix family::tragen prefix::nach separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Kinder ___tragen die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.,"<div class=""answer"">ver</div><div class=""example"">Die Kinder vertragen die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.</div><p><b>vertragen</b> = tolerar</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>tolerar</p><div class=""translation""><b>Traducción:</b><br>Los niños toleran el calor y la alta humedad sorprendentemente bien.</div><p><b>Separabilidad:</b><br>inseparable — verträgt — vertragen</p><p><b>Perfekt:</b><br>Die Kinder haben die Hitze und die hohe Luftfeuchtigkeit vertragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vertragen</p></div>",verb_prefix family::tragen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig ___tragen darf.","<div class=""answer"">vor</div><div class=""example"">Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig vortragen darf.</div><p><b>vortragen</b> = recitar</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>recitar</p><div class=""translation""><b>Traducción:</b><br>Umbreen está enfadada porque no le permiten recitar su poema completo.</div><p><b>Construcción:</b><br>jemand trägt etwas vor</p><p><b>Construcción ES:</b><br>alguien recita algo</p><p><b>Separabilidad:</b><br>separable — trägt ... vor — vorgetragen</p><p><b>Perfekt:</b><br>sie hat vorgetragen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vortragen</p></div>",verb_prefix family::tragen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Verletzte wurde von der Straße hochgehoben und ___getragen.,"<div class=""answer"">weg</div><div class=""example"">Die Verletzte wurde von der Straße hochgehoben und weggetragen.</div><p><b>wegtragen</b> = llevarse en brazos, alejar llevando</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>llevarse en brazos, alejar llevando</p><div class=""translation""><b>Traducción:</b><br>La herida fue levantada de la calle y llevada en brazos lejos.</div><p><b>Separabilidad:</b><br>separable — trägt ... weg — weggetragen</p><p><b>Perfekt:</b><br>Sie hat die Möbel weggetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/wegtragen</p></div>",verb_prefix family::tragen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Ich kann den Sack nicht ___tragen. Ich brauche unbedingt eine Pause.,"<div class=""answer"">weiter</div><div class=""example"">Ich kann den Sack nicht weitertragen. Ich brauche unbedingt eine Pause.</div><p><b>weitertragen</b> = llevar algo más lejos, transportar una carga o peso</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>llevar algo más lejos, transportar una carga o peso</p><div class=""translation""><b>Traducción:</b><br>No puedo seguir llevando el saco. Necesito urgentemente un descanso.</div><p><b>Separabilidad:</b><br>separable — trägt ... weiter — weitergetragen</p><p><b>Perfekt:</b><br>Ich habe den Sack weitergetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/weitertragen</p></div>",verb_prefix family::tragen prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Kinder hatten schon am Vormittag trockene Äste und Zweige ___getragen und neben der Feuerstelle aufgeschichtet.,"<div class=""answer"">zusammen</div><div class=""example"">Die Kinder hatten schon am Vormittag trockene Äste und Zweige zusammengetragen und neben der Feuerstelle aufgeschichtet.</div><p><b>zusammentragen</b> = Recolectar cosas o información en un lugar.</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>Recolectar cosas o información en un lugar.</p><div class=""translation""><b>Traducción:</b><br>Los niños ya habían recogido ramas secas y ramitas por la mañana y las apilaron junto al lugar de la fogata.</div><p><b>Separabilidad:</b><br>separable — trägt ... zusammen — zusammengetragen</p><p><b>Perfekt:</b><br>Die Kinder haben die Äste zusammengetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zusammentragen</p></div>",verb_prefix family::tragen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Mir wurde die Nachricht seines Todes ___getragen.,"<div class=""answer"">zu</div><div class=""example"">Mir wurde die Nachricht seines Todes zugetragen.</div><p><b>zutragen</b> = traer algo a alguien</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>traer algo a alguien</p><div class=""translation""><b>Traducción:</b><br>Me trajeron la noticia de su muerte.</div><p><b>Construcción:</b><br>(jemandem etwas zutragen)</p><p><b>Construcción ES:</b><br>(a alguien algo zutragen)</p><p><b>Separabilidad:</b><br>separable — trägt ... zu — zugetragen</p><p><b>Perfekt:</b><br>Er hat mir wichtige Informationen zugetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zutragen</p></div>",verb_prefix family::tragen prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Polizei konnte endlich ___ziehen.,"<div class=""answer"">ab</div><div class=""example"">Die Polizei konnte endlich abziehen.</div><p><b>abziehen</b> = retirarse, marcharse, irse</p><p><b>Base:</b> ziehen</p><div class=""meta""><p><b>Significado:</b><br>retirarse, marcharse, irse</p><div class=""translation""><b>Traducción:</b><br>La policía finalmente pudo retirarse.</div><p><b>Construcción:</b><br>abziehen (sich) von + Dativ</p><p><b>Construcción ES:</b><br>abziehen (reflexivo) de + dativo</p><p><b>Separabilidad:</b><br>separable — zieht ... ab — abgezogen</p><p><b>Perfekt:</b><br>Die Polizei hat abgezogen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abziehen</p></div>",verb_prefix family::ziehen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich weiß nicht, was ich ___ziehen soll.","<div class=""answer"">an</div><div class=""example"">Ich weiß nicht, was ich anziehen soll.</div><p><b>anziehen</b> = ponerse</p><p><b>Base:</b> ziehen</p><div class=""meta""><p><b>Significado:</b><br>ponerse</p><div class=""translation""><b>Traducción:</b><br>No sé qué ponerme.</div><p><b>Construcción:</b><br>anziehen + Akkusativobjekt</p><p><b>Construcción ES:</b><br>anziehen + objeto acusativo</p><p><b>Separabilidad:</b><br>separable — zieht ... an — angezogen</p><p><b>Perfekt:</b><br>Er hat die Jacke angezogen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/anziehen</p></div>",verb_prefix family::ziehen prefix::an separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Zieh bitte den Vorhang ___!,"<div class=""answer"">auf</div><div class=""example"">Zieh bitte den Vorhang auf!</div><p><b>aufziehen</b> = descorrer algo</p><p><b>Base:</b> ziehen</p><div class=""meta""><p><b>Significado:</b><br>descorrer algo</p><div class=""translation""><b>Traducción:</b><br>¡Por favor, descorre la cortina!</div><p><b>Separabilidad:</b><br>separable — zieht ... auf — aufgezogen</p><p><b>Perfekt:</b><br>Sie hat den Vorhang aufgezogen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufziehen</p></div>",verb_prefix family::ziehen prefix::auf separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Wann können wir endlich das neue Haus ___ziehen?,"<div class=""answer"">be</div><div class=""example"">Wann können wir endlich das neue Haus beziehen?</div><p><b>beziehen</b> = instalarse en un lugar</p><p><b>Base:</b> ziehen</p><div class=""meta""><p><b>Significado:</b><br>instalarse en un lugar</p><div class=""translation""><b>Traducción:</b><br>¿Cuándo podemos finalmente instalarnos en la casa nueva?</div><p><b>Construcción:</b><br>beziehen + Akkusativ (Ort)</p><p><b>Construcción ES:</b><br>beziehen + acusativo (lugar)</p><p><b>Separabilidad:</b><br>inseparable — bezieht — bezogen</p><p><b>Perfekt:</b><br>er hat das neue Haus bezogen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beziehen</p></div>",verb_prefix family::ziehen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Sportler zogen zur Eröffnungsfeier in das Stadion ___.,"<div class=""answer"">ein</div><div class=""example"">Die Sportler zogen zur Eröffnungsfeier in das Stadion ein.</div><p><b>einziehen</b> = penetrar en un lugar</p><p><b>Base:</b> ziehen</p><div class=""meta""><p><b>Significado:</b><br>penetrar en un lugar</p><div class=""translation""><b>Traducción:</b><br>Los deportistas penetraron en el estadio para la ceremonia de apertura.</div><p><b>Construcción:</b><br>einziehen in + Akkusativ</p><p><b>Construcción ES:</b><br>entrar en + acusativo</p><p><b>Separabilidad:</b><br>separable — zieht ... ein — eingezogen</p><p><b>Perfekt:</b><br>Die Sportler sind in das neue Haus eingezogen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einziehen</p></div>",verb_prefix family::ziehen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Man wird der Mutter das Sorgerecht ___ziehen und dem Vater zusprechen.,"<div class=""answer"">ent</div><div class=""example"">Man wird der Mutter das Sorgerecht entziehen und dem Vater zusprechen.</div><p><b>entziehen</b> = revocar, anular, quitar</p><p><b>Base:</b> ziehen</p><div class=""meta""><p><b>Significado:</b><br>revocar, anular, quitar</p><div class=""translation""><b>Traducción:</b><br>Se le revocará a la madre la custodia y se le otorgará al padre.</div><p><b>Construcción:</b><br>entziehen + Akkusativ (z.B. ein Recht)</p><p><b>Construcción ES:</b><br>entziehen + acusativo (por ejemplo, un derecho)</p><p><b>Separabilidad:</b><br>inseparable — entzieht — entzogen</p><p><b>Perfekt:</b><br>Er hat dem Kind das Taschengeld entzogen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entziehen</p></div>",verb_prefix family::ziehen prefix::ent separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
