base,derived,prefix,separability,pos,gloss_de,gloss_es,gloss_en,example,wiktionary_url
tragen,eintragen,ein-,separable,Verb,"etwas schriftlich festhalten, zum Beispiel in eine Liste oder ein Heft einschreiben einen Ertrag einbringen, einen Gewinn ergeben Insekten: nach Hause in den Bau bringen",,,Mit dieser Leistung konnte er sich ins Buch der Rekorde eintragen lassen.,https://de.wiktionary.org/wiki/eintragen
tragen,ertragen,er-,inseparable,Verb,transitiv : eine unangenehme oder schwierige Situation hinnehmen und deswegen nicht die Beherrschung verlieren oder zusammenbrechen,,,Ich kann es nicht mehr ertragen.,https://de.wiktionary.org/wiki/ertragen
tragen,forttragen,fort-,separable,Verb,jemanden oder etwas mit Hilfe der Körperkraft (auf den Armen/mit den Händen) vom derzeitigen Ort entfernen,,,"„Dies wiederholte sich während des ganzen Sommers — doch niemand hat je gesehen, wer das Geld hineingab und wer die Milch forttrug .“",https://de.wiktionary.org/wiki/forttragen
tragen,getragen,ge-,inseparable,Verb,"Dieser Abschnitt fehlt noch. Hilf mit, das Wiktionary zu vervollständigen, und ergänze ihn ( Hilfe:Eintrag ). Anmerkung: getragene Musik.",,,,https://de.wiktionary.org/wiki/getragen
tragen,mittragen,mit-,separable,Verb,auch einen Teil vom Gewicht eines Transportgutes auf sich nehmen ( tragen ) übertragen : Verantwortung gemeinsam mit anderen übernehmen; für eine Sache geradestehen oder auch: mit jemandem dessen Last teilen,,,"Alle Männer des Dorfes mussten reihum mittragen , um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.",https://de.wiktionary.org/wiki/mittragen
tragen,nachtragen,nach-,separable,Verb,"etwas jemand anderen, der voran oder schon weg ist, bringen (, was er vergessen hat) (eine Eintragung) ergänzen übel nehmen",,,"„Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles nachtragen .“",https://de.wiktionary.org/wiki/nachtragen
tragen,vertragen,ver-,inseparable,Verb,"eine unangenehme Situation oder etwas ohne körperlichen Schaden oder negative Gefühle mitmachen/aushalten können reflexiv , über Personen : sich mit jemandem gut verstehen reflexiv , über Dinge : gut zueinander passen; gut nebeneinander bestehen können reflexiv , über Personen : Frieden schließen",,,Die Kinder vertragen die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.,https://de.wiktionary.org/wiki/vertragen
tragen,vortragen,vor-,separable,Verb,"ein künstlerisches Werk einem Publikum durch eigene Darbietung nahebringen [1a] ein Gedicht rezitieren [1b] ein Musikstück auf einem oder mehreren Musikinstrumenten vorspielen [1c] ein Lied singen, vorsingen ein Anliegen , eine Bitte oder Forderung jemandem vorbringen, an jemanden herantragen eine Ausarbeitung oder Überlegung mündlich darlegen umgangssprachlich : nach vorne tragen in der Buchhaltung : einen Saldo auf eine neue Seite übernehmen, eine Summe auf ein anderes Konto buchen",,,"[1a] Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig vortragen darf.",https://de.wiktionary.org/wiki/vortragen
tragen,wegtragen,weg-,separable,Verb,"(mit menschlicher Kraft, auf den Armen) vom Ort entfernen",,,Die Verletzte wurde von der Straße hochgehoben und weggetragen .,https://de.wiktionary.org/wiki/wegtragen
tragen,weitertragen,weiter-,separable,Verb,als Gewicht weiterhin auf den Armen halten und weiterbefördern als Information verbreiten,,,Ich kann den Sack nicht weitertragen . Ich brauche unbedingt eine Pause.,https://de.wiktionary.org/wiki/weitertragen
tragen,zusammentragen,zusammen-,separable,Verb,Dinge oder Information an einem Ort sammeln,,,Die Kinder hatten schon am Vormittag trockene Äste und Zweige zusammengetragen und neben der Feuerstelle aufgeschichtet.,https://de.wiktionary.org/wiki/zusammentragen
tragen,zutragen,zu-,separable,Verb,( jemandem etwas zutragen ): eine Sache oder auch Nachricht zu jemandem bringen ( jemandem etwas zutragen ): heimlich mitteilen reflexiv : (sich zutragen): geschehen,,,Mir wurde die Nachricht seines Todes zugetragen.,https://de.wiktionary.org/wiki/zutragen
tragen,übertragen,über-,ambiguous,Verb,"jemandem eine Aufgabe anvertrauen eine Krankheit an jemanden weitergeben etwas, was an anderer Stelle schon steht, nochmals schreiben; etwas kopieren etwas in seiner Form, nicht aber in seinem Wesen oder seinem Informationsgehalt verändern eine Veranstaltung aufzeichnen und senden Eigentum übergeben",,,Er hat sein Amt an einen Unbekannten übertragen.,https://de.wiktionary.org/wiki/%C3%BCbertragen
ziehen,abziehen,ab-,separable,Verb,"sich entfernen etwas von etwas herunter- , wegziehen oder entfernen Mathematik : subtrahieren ein Messer , Klinge : durch Reibung schärfen umgangssprachlich , jemandem etwas : stehlen oder rauben eine Fotokopie erstellen , einen Abzug machen die Spülung einer Toilette betätigen eine Vorstellung geben , eine Szene machen",,,Die Polizei konnte endlich abziehen.,https://de.wiktionary.org/wiki/abziehen
ziehen,anziehen,an-,separable,Verb,"ein bestimmtes Kleidungsstück anlegen sich oder jemanden ankleiden [a] reflexiv [b] transitiv ohne Berührung zu sich hin ziehen [a] physikalisch [b] psychisch den Zug erhöhen , etwas straff machen umgangssprachlich : beschleunigen ansteigen, einen größeren Betrag annehmen sich die Brille aufsetzen",,,"Ich weiß nicht, was ich anziehen soll.",https://de.wiktionary.org/wiki/anziehen
ziehen,aufziehen,auf-,separable,Verb,"transitiv , Schachtel , Vorhang : durch Ziehen öffnen transitiv , Fahne : hochziehen ; hissen transitiv , Kind , Lebewesen : großziehen transitiv , jemanden aufziehen : jemanden necken , einen Spass mit jemandem treiben transitiv , Uhr , Spieluhr : (durch Drehen der Krone ) eine Feder aufspannen ; funktionsbereit machen transitiv , Militär , Soldaten : an eine Stelle marschieren und sich dort aufstellen transitiv , Kopfbekleidung : anziehen ; über den Kopf stülpen intransitiv , Gewitter : näher kommen , sich bilden transitiv , Landkarte , Reifen : auf etwas spannen transitiv , Strickware , Häkelware : auftrennen transitiv , Spritze : Flüssigkeit hochziehen ; füllen",,,Zieh bitte den Vorhang auf !,https://de.wiktionary.org/wiki/aufziehen
ziehen,ausziehen,aus-,separable,Verb,"auch mit Dativ : etwas (für jemanden) durch Ziehen entfernen etwas die farbliche Intensität nehmen, bleich machen Chemie , Pharmazie : etwas herauslösen, indem es zum Beispiel ausgekocht wird; einen Extrakt von etwas herstellen veraltend oder fachsprachlich : etwas häufig in gekürzter Fassung herausschreiben etwas verlängern oder vergrößern , indem die ineinandergeschobenen Teile auseinandergezogen werden auch mit Dativ : etwas vom Körper abziehen oder ablegen, das als Kleidungsstück getragen wird auch reflexiv: alle Kleidungsstücke abnehmen Jägersprache : das Gescheide mit einem Haken herausziehen etwas Gezeichnetes mit Tusche nachziehen, um es gut sichtbar zu machen etwas zu einer Linie vervollständigen",,,Er zog sich einen Splitter aus.,https://de.wiktionary.org/wiki/ausziehen
ziehen,beiziehen,bei-,separable,Verb,"als Hilfe nutzen, um Rat fragen",,,"„Daher kam es, daß man diese auch zu allen Beratungen beizog , ihre Ansichten hörte und ihre Wünsche nach Möglichkeit berücksichtigte.“",https://de.wiktionary.org/wiki/beiziehen
ziehen,beziehen,be-,inseparable,Verb,"irgendwo einziehen etwas beginnen etwas mit Schonmaterial umgeben etwas von jemandem nach Bestellung erhalten reflexiv , auf + Akkusativ : eine Sinnverbindung mit etwas haben, herstellen oder nennen reflexiv , unpersönlich , über Wetter : durch aufziehende Wolken weniger freundlich werden militärisch und übertragen: eine bestimmte Position einnehmen",,,Wann können wir endlich das neue Haus beziehen?,https://de.wiktionary.org/wiki/beziehen
ziehen,durchziehen,durch-,ambiguous,Verb,"transitiv , Hilfsverb haben : mit Kraft von vorne bewegen innerhalb einer Umgebung bis zum Ziel intransitiv , Hilfsverb sein : sich von einem Ende einer Umgebung zum anderen bewegen",,,"Um ein Gummiband in den Bund einer Unterhose einzuziehen, befestigt man daran vorn eine Sicherheitsnadel und zieht diese durch.",https://de.wiktionary.org/wiki/durchziehen
ziehen,einziehen,ein-,separable,Verb,"sich in etwas hineinbegeben in etwas eindringen beziehen einer neuen häuslichen Umgebung . etwas einfügen etwas einbehalten oder einfordern etwas zurücknehmen, verbergen, schützen Militär : jemanden zum Militärdienst einberufen",,,Die Sportler zogen zur Eröffnungsfeier in das Stadion ein.,https://de.wiktionary.org/wiki/einziehen
ziehen,entziehen,ent-,inseparable,Verb,"gehoben: (ein Recht oder eine Erlaubnis) wegnehmen etwas entfernen, die Anzahl oder Menge von etwas verringern reflexiv , mit Dativ : einer Verpflichtung nicht nachkommen; so handeln, dass man die Konsequenzen einer Tat nicht tragen muss",,,Man wird der Mutter das Sorgerecht entziehen und dem Vater zusprechen.,https://de.wiktionary.org/wiki/entziehen
ziehen,erziehen,er-,inseparable,Verb,"jemanden erziehen (zu etwas): jemandem Bildung und Wissen beibringen, jemandes Charakter formen (auf ein Ziel hin) transitiv : ein (Haus-)Tier abrichten transitiv , Bäumen, Sträuchern oder Teilen davon : einen gewünschten Wuchs aufzwingen",,,Wer hat denn dich erzogen?,https://de.wiktionary.org/wiki/erziehen
ziehen,festziehen,fest-,separable,Verb,transitiv : etwas fest anziehen oder zusammenziehen,,,"Lässt sich eine Schraube nicht mehr festziehen oder herausschrauben, ist in der Regel eines der beiden Gewinde überdreht.",https://de.wiktionary.org/wiki/festziehen
ziehen,fortziehen,fort-,separable,Verb,"Hilfsverb sein : vom Wohnort weg an einen anderen Ort umziehen, seinen Haushalt verlegen Hilfsverb haben : jemanden von dort, wo er steht wegziehen, am Arm fassend wegführen",,,Sie sind schon Anfang der 70er aus Hamburg fortgezogen .,https://de.wiktionary.org/wiki/fortziehen
ziehen,herziehen,her-,separable,Verb,"mit dem Hilfsverb sein: sich gemächlich von woanders nach hier bewegen mit dem Hilfsverb sein: übersiedeln beziehungsweise umziehen , von woanders hierher mit dem Hilfsverb sein oder haben: schlecht über eine Person reden mit dem Hilfsverb haben: eine Sache durch ziehen zu sich oder hinter sich her bewegen",,,"Dreifach ist der Schritt der Zeit: // Zögernd kommt die Zukunft hergezogen, // Pfeilschnell ist das Jetzt entflogen, // Ewig still steht die Vergangenheit.",https://de.wiktionary.org/wiki/herziehen
ziehen,hinterziehen,hinter-,ambiguous,Verb,"steuerbare Tatbestände verheimlichen, um Steuern zu sparen, im Resultat: zu zahlende Abgaben vorsätzlich nicht abführen",,,"„EU-Kommission und heimische Politiker glauben, dass die Österreicher jährlich 2,88 Milliarden Euro Umsatzsteuer hinterziehen .“",https://de.wiktionary.org/wiki/hinterziehen
ziehen,hinziehen,hin-,separable,Verb,"intransitiv : an einem bestimmten Ort seinen Wohnsitz einrichten; seinen Wohnsitz zu einem bestimmten Ort hin wechseln intransitiv , gehoben : sich an einen bestimmten Ort oder in eine bestimmte Richtung bewegen intransitiv , teilweise reflexiv, meist von Wolken, Nebel oder Ähnlichem : (an etwas entlang) dahinziehen , dahintreiben",,,"„In Eichenau, wo er im Jahr 1974 mit seiner Frau und den beiden Kindern hingezogen ist, genießt der Forscher hauptsächlich die Freizeit.“ („Kleine Mädchen werden besser versorgt“, Süddeutsche Zeitung Fürstenfeldbruck, 30.08.2007)",https://de.wiktionary.org/wiki/hinziehen
ziehen,losziehen,los-,separable,Verb,zu einer gemeinsamen amüsanten Unternehmung aufbrechen pejorativ : sich über jemanden oder etwas schimpfend äußern,,,"Bei der Verleihung der Emmy Awards am Montagabend klärte er die Journalisten über den Stand der Dinge auf: „Sie sind einfach losgezogen und haben geheiratet und ich weiß nicht, wo das Problem liegt.“",https://de.wiktionary.org/wiki/losziehen
ziehen,mitziehen,mit-,separable,Verb,"Hilfsverb sein : anderen auf einer Reise folgen Hilfsverb haben : engagiert am gleichen Ziel arbeiten, das andere vorgeben/verfolgen Hilfsverb haben , Sport : bei einer Temposteigerung mithalten",,,Die Marketenderinnen sind mit dem Heer mitgezogen .,https://de.wiktionary.org/wiki/mitziehen
ziehen,nachziehen,nach-,separable,Verb,"Hilfsverb haben : noch einmal einen Strich an gleicher Stelle machen/ziehen Hilfsverb sein : seinen Lebensmittelpunkt dahin verlegen, wo jemand anderes bereits hingezogen ist Hilfsverb haben : einen Gegenstand (oder auch ein Bein) hinter sich hinterherziehen Hilfsverb haben , umgangssprachlich : einen Vorteil , den sich jemand anderes erarbeitet hat, wieder aufholen Hilfsverb haben : eine Schraubverbindung ein weiteres Mal (durch Anziehen) sichern Biologie , Hilfsverb haben : weitere Nachkommen züchten",,,"Bevor ich die Fotokopie mache, will ich die Verbindungen noch mal mit einem schwarzen Stift nachziehen .",https://de.wiktionary.org/wiki/nachziehen
ziehen,umziehen,um-,ambiguous,Verb,"intransitiv : den Wohnsitz wechseln reflexiv : das Gewand , die Kleidung wechseln",,,Sie zieht in eine andere Stadt um.,https://de.wiktionary.org/wiki/umziehen
ziehen,unterziehen,unter-,ambiguous,Verb,reflexiv : eine ( notwendige aber unangenehme oder gefährliche ) Maßnahme an oder mit sich durchführen lassen eine notwendige (aber unangenehme oder gefährliche ) Handlung an etwas oder jemandem durchführen,,,Ende des Jahres unterzog sie sich dann doch einer Chemotherapie.,https://de.wiktionary.org/wiki/unterziehen
ziehen,verziehen,ver-,inseparable,Verb,"reflexiv : aus der Form geraten transitiv : bewirken, dass etwas aus der Form kommt intransitiv : seinen Wohnsitz an einen anderen Ort verlegen reflexiv , sich verziehen : verschwinden reflexiv , veraltete Bedeutung , sich verziehen : sich verzögern transitiv : durch fehlende Strenge Fehler bei der Kindererziehung machen transitiv , gärtnerisch : Pflanzen vereinzeln transitiv , sportlich : einen Ball auf eine falsche Bahn bringen transitiv , architektonisch : eine Änderung in der Laufrichtung einer Treppe bewirken, indem einige oder alle Stufen einseitig schmaler angelegt werden, als auf der anderen Seite; einen Schornstein geneigt verlaufen lassen schwäbisch : etwas ziehen können, weil es nicht zu schwer ist",,,Die Möbel standen im Freien und haben sich total verzogen.,https://de.wiktionary.org/wiki/verziehen
ziehen,vorziehen,vor-,separable,Verb,"nach vorne bewegen vor etwas bewegen unter etwas hervor bewegen etwas früher machen, erledigen (und dadurch etwas Anderes später) etwas lieber mögen, bevorzugen Gartenbau : eine Pflanze im Gewächshaus , einem abgedeckten Frühbeet oder der Fensterbank früh im Jahr vom Samen bis zu einer Größe wachsen lassen (meist, um die Pflanze danach ins Freiland oder in einen größeren Topf umzupflanzen )",,,Ich werde den Tisch etwas vorziehen.,https://de.wiktionary.org/wiki/vorziehen
ziehen,wegziehen,weg-,separable,Verb,intransitiv den Wohnsitz wechseln transitiv etwas von seinem Ort fortbewegen (in einer ziehenden Bewegung ),,,Sie will nicht mehr bleiben und zieht daher weg.,https://de.wiktionary.org/wiki/wegziehen
ziehen,weiterziehen,weiter-,separable,Verb,"Hilfsverb sein: sich nach einem Zeitraum zu einem neuen Ort bewegen Schweiz , Jura , Hilfsverb haben : mithilfe einer Revision in eine höhere Instanz bringen",,,"Nachdem ich nun 3 Tage in diesem Gasthaus verbracht habe, muss ich weiterziehen.",https://de.wiktionary.org/wiki/weiterziehen
ziehen,zurückziehen,zurück-,separable,Verb,"jemanden oder etwas in die Richtung ziehen, aus der er oder es kam; nach hinten ziehen reflexiv : den Kontakt zu anderen Menschen abbrechen oder sich von anderen Menschen entfernen, um ungestört allein zu sein Militär : (Truppen) wieder zum Ausgangsort verlegen transitiv : etwas für nicht mehr gültig erklären",,,"Das Zimmermädchen zieht die Vorhänge zurück, damit mehr Tageslicht den Raum erhellt.",https://de.wiktionary.org/wiki/zur%C3%BCckziehen
ziehen,zusammenziehen,zusammen-,separable,Verb,"transitiv , Hilfsverb haben : etwas schrumpfen oder verkürzen transitiv , Hilfsverb haben : zwei Dinge verbinden transitiv , Hilfsverb haben : zwei Zahlen addieren intransitiv , Hilfsverb sein : in eine gemeinsame Wohnung umziehen",,,Die Haut zieht sich zusammen .,https://de.wiktionary.org/wiki/zusammenziehen
ziehen,zuziehen,zu-,separable,Verb,"Hilfsverb haben : etwas Bewegliches so auf der Halterung / Schiene bewegen ( ziehen ), dass sich eine geschlossene Fläche ergibt Hilfsverb sein : an einen Ort, an dem es schon Bewohner gibt, zusätzlich als neuer Einwohner durch Umzug hinzukommen Hilfsverb haben , kurz für : hinzuziehen , um Rat und/oder Meinung fragen reflexiv , Hilfsverb haben , meist über Krankheiten : eher zufällig und ungewollt bekommen unpersönlich , reflexiv , Hilfsverb haben , über das Wetter : voller Wolken sein/werden, was normalerweise bedeutet, dass es regnerisch wird Hilfsverb haben : zu einer vorhandenen Summe addieren , dazurechnen",,,"Sie hatten sich daran gewöhnt, jeden Abend die Gardinen zuzuziehen .",https://de.wiktionary.org/wiki/zuziehen
