base,derived,sense_id,prefix,separability,pos,gloss_de,gloss_es,gloss_en,example,example_de,example_es,example_en,example_de_with_blank,answer,present_example_de,perfect_example_de,construction,construction_es,register,difficulty,frequency_bucket,is_reflexive,takes_accusative,takes_dative,fixed_preposition,present_3sg,perfect_auxiliary,participle_ii,separable_sentence_pattern,is_quality_ok,quality_flags,anki_hint_es,wiktionary_url,source
stellen,wegstellen,1,weg-,separable,Verb,(eine Sache) an einen anderen Ort bringen und dort verwahren,,,"Flora stellt die Einkaufstüte ab, schließt die Tür und zieht die Schuhe aus, und als sie sich bückt, um sie wegzustellen , sträuben sich die Haare auf ihren Armen.","Flora stellt die Einkaufstüte ab, schließt die Tür und zieht die Schuhe aus, und als sie sich bückt, um sie wegzustellen , sträuben sich die Haare auf ihren Armen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/wegstellen,wiktionary
stellen,zurückstellen,1,zurück-,separable,Verb,"wieder an den Ort setzen ( stellen ), wo etwas vorher war",,"put back, replace",Stell bitte das Buch an den richtigen Platz zurück .,Stell bitte das Buch an den richtigen Platz zurück .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zur%C3%BCckstellen,wiktionary
stellen,zusammenstellen,1,zusammen-,separable,Verb,etwas an einen gemeinsamen Platz stellen,componer,"compile, compose","Wir müssen die Stühle und Tische zusammenstellen , damit wir sie mit einer Kette sichern können.","Wir müssen die Stühle und Tische zusammenstellen , damit wir sie mit einer Kette sichern können.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammenstellen,wiktionary
stellen,zustellen,1,zu-,separable,Verb,"etwas mit Gegenständen versperren , verbarrikadieren",,block,Die ganze Einfahrt ist mit Fahrzeugen zugestellt.,Die ganze Einfahrt ist mit Fahrzeugen zugestellt.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zustellen,wiktionary
tragen,abtragen,1,ab-,separable,Verb,schichtweise entfernen,,remove,Die Restauratorin trägt sehr vorsichtig die obersten Farbschichten ab .,Die Restauratorin trägt sehr vorsichtig die obersten Farbschichten ab .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/abtragen,wiktionary
tragen,antragen,1,an-,separable,Verb,"jemandem einen Dienst, eine Position oder Vergünstigung anbieten",ofrecer,offer,"Aber sie schlug alle Männer aus, die man ihr antrug, um Valerio, ihres Mannes Edelknaben, vorzuziehen.","Aber sie schlug alle Männer aus, die man ihr antrug, um Valerio, ihres Mannes Edelknaben, vorzuziehen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/antragen,wiktionary
tragen,auftragen,1,auf-,separable,Verb,Speisen auf dem Tisch servieren; ein Thema ansprechen,servir,,Der dritte Gang wird soeben aufgetragen .,Der dritte Gang wird soeben aufgetragen .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/auftragen,wiktionary
tragen,austragen,1,aus-,separable,Verb,etwas verschiedenen Empfängern zubringen,repartir,"deliver, distribute",Er trägt seit dreißig Jahren die Post aus.,Er trägt seit dreißig Jahren die Post aus.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/austragen,wiktionary
tragen,beitragen,1,bei-,separable,Verb,zu einer Sache beitragen: einen Anteil zur Verwirklichung von etwas leisten,"contribuir, ayudar a","contribute, help","Experten und Politiker aus ganz Europa diskutieren heute und morgen über aktuelle Projekte, die zu weniger CO2-Emissionen im Gebäudebereich und damit zum Klimaschutz beitragen können.“","Experten und Politiker aus ganz Europa diskutieren heute und morgen über aktuelle Projekte, die zu weniger CO2-Emissionen im Gebäudebereich und damit zum Klimaschutz beitragen können.“",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beitragen,wiktionary
tragen,betragen,1,be-,inseparable,Verb,"einen Wert , eine zahlenmäßige Größe , einen Geldbetrag darstellen, ausmachen, umfassen","ascender a, elevarse a, ser de, equivaler a","come, amount","Der Preis beträgt nicht einmal 100 Euro, sondern nur 99 Euro und 95 Cent.","Der Preis beträgt nicht einmal 100 Euro, sondern nur 99 Euro und 95 Cent.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/betragen,wiktionary
tragen,eintragen,1,ein-,separable,Verb,"etwas schriftlich festhalten, zum Beispiel in eine Liste oder ein Heft einschreiben","inscribir, marcar","enter, inscribe, record",Mit dieser Leistung konnte er sich ins Buch der Rekorde eintragen lassen.,Mit dieser Leistung konnte er sich ins Buch der Rekorde eintragen lassen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/eintragen,wiktionary
tragen,ertragen,1,er-,inseparable,Verb,transitiv : eine unangenehme oder schwierige Situation hinnehmen und deswegen nicht die Beherrschung verlieren oder zusammenbrechen,soportar,"bear, endure, take",Ich kann es nicht mehr ertragen.,Ich kann es nicht mehr ertragen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ertragen,wiktionary
tragen,forttragen,1,fort-,separable,Verb,jemanden oder etwas mit Hilfe der Körperkraft (auf den Armen/mit den Händen) vom derzeitigen Ort entfernen,,bear away,"Dies wiederholte sich während des ganzen Sommers — doch niemand hat je gesehen, wer das Geld hineingab und wer die Milch forttrug .","Dies wiederholte sich während des ganzen Sommers — doch niemand hat je gesehen, wer das Geld hineingab und wer die Milch forttrug .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/forttragen,wiktionary
tragen,mittragen,1,mit-,separable,Verb,auch einen Teil vom Gewicht eines Transportgutes auf sich nehmen ( tragen ),,,"Alle Männer des Dorfes mussten reihum mittragen , um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.","Alle Männer des Dorfes mussten reihum mittragen , um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/mittragen,wiktionary
tragen,nachtragen,1,nach-,separable,Verb,"etwas jemand anderen, der voran oder schon weg ist, bringen (, was er vergessen hat)",,,"Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles nachtragen .","Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles nachtragen .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachtragen,wiktionary
tragen,vertragen,1,ver-,inseparable,Verb,eine unangenehme Situation oder etwas ohne körperlichen Schaden oder negative Gefühle mitmachen/aushalten können,tolerar,tolerate,Die Kinder vertragen die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.,Die Kinder vertragen die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vertragen,wiktionary
tragen,vortragen,1,vor-,separable,Verb,ein künstlerisches Werk einem Publikum durch eigene Darbietung nahebringen :,recitar,recite,"Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig vortragen darf.","Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig vortragen darf.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vortragen,wiktionary
tragen,wegtragen,1,weg-,separable,Verb,"(mit menschlicher Kraft, auf den Armen) vom Ort entfernen",,bear away,Die Verletzte wurde von der Straße hochgehoben und weggetragen .,Die Verletzte wurde von der Straße hochgehoben und weggetragen .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/wegtragen,wiktionary
tragen,weitertragen,1,weiter-,separable,Verb,als Gewicht weiterhin auf den Armen halten und weiterbefördern,,"carry, further",Ich kann den Sack nicht weitertragen . Ich brauche unbedingt eine Pause.,Ich kann den Sack nicht weitertragen . Ich brauche unbedingt eine Pause.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/weitertragen,wiktionary
tragen,zusammentragen,1,zusammen-,separable,Verb,Dinge oder Information an einem Ort sammeln,,,Die Kinder hatten schon am Vormittag trockene Äste und Zweige zusammengetragen und neben der Feuerstelle aufgeschichtet.,Die Kinder hatten schon am Vormittag trockene Äste und Zweige zusammengetragen und neben der Feuerstelle aufgeschichtet.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammentragen,wiktionary
tragen,zutragen,1,zu-,separable,Verb,( jemandem etwas zutragen ): eine Sache oder auch Nachricht zu jemandem bringen,traer,befall,Mir wurde die Nachricht seines Todes zugetragen.,Mir wurde die Nachricht seines Todes zugetragen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zutragen,wiktionary
ziehen,abziehen,1,ab-,separable,Verb,sich entfernen,"retirarse, marcharse, largarse, irse, escaparse el vapor o el humo",withdraw,Die Polizei konnte endlich abziehen.,Die Polizei konnte endlich abziehen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/abziehen,wiktionary
ziehen,anziehen,1,an-,separable,Verb,ein bestimmtes Kleidungsstück anlegen,ponerse,"put on, attire","Ich weiß nicht, was ich anziehen soll.","Ich weiß nicht, was ich anziehen soll.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/anziehen,wiktionary
ziehen,aufziehen,1,auf-,separable,Verb,"transitiv , Schachtel , Vorhang : durch Ziehen öffnen",descorrer,"raise, open",Zieh bitte den Vorhang auf !,Zieh bitte den Vorhang auf !,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aufziehen,wiktionary
ziehen,ausziehen,1,aus-,separable,Verb,"Hilfsverb haben , transitiv :","sacar, extraer","pull out, draw, extract",Er zog sich einen Splitter aus.,Er zog sich einen Splitter aus.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ausziehen,wiktionary
ziehen,beiziehen,1,bei-,separable,Verb,"als Hilfe nutzen, um Rat fragen",,,"Daher kam es, daß man diese auch zu allen Beratungen beizog , ihre Ansichten hörte und ihre Wünsche nach Möglichkeit berücksichtigte.","Daher kam es, daß man diese auch zu allen Beratungen beizog , ihre Ansichten hörte und ihre Wünsche nach Möglichkeit berücksichtigte.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beiziehen,wiktionary
ziehen,beziehen,1,be-,inseparable,Verb,irgendwo einziehen,instalarse,"move in, move into",Wann können wir endlich das neue Haus beziehen?,Wann können wir endlich das neue Haus beziehen?,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beziehen,wiktionary
ziehen,einziehen,1,ein-,separable,Verb,sich in etwas hineinbegeben,penetrar,penetrate,Die Sportler zogen zur Eröffnungsfeier in das Stadion ein.,Die Sportler zogen zur Eröffnungsfeier in das Stadion ein.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einziehen,wiktionary
ziehen,entziehen,1,ent-,inseparable,Verb,gehoben: (ein Recht oder eine Erlaubnis) wegnehmen,"revocar, anular, quitar",revoke,Man wird der Mutter das Sorgerecht entziehen und dem Vater zusprechen.,Man wird der Mutter das Sorgerecht entziehen und dem Vater zusprechen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entziehen,wiktionary
ziehen,erziehen,1,er-,inseparable,Verb,"jemanden erziehen (zu etwas): jemandem Bildung und Wissen beibringen, jemandes Charakter formen (auf ein Ziel hin)",educar,"educate, raise",Wer hat denn dich erzogen?,Wer hat denn dich erzogen?,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/erziehen,wiktionary
ziehen,festziehen,1,fest-,separable,Verb,transitiv : etwas fest anziehen oder zusammenziehen,"asegurar, fijar","tighten, fasten","Lässt sich eine Schraube nicht mehr festziehen oder herausschrauben, ist in der Regel eines der beiden Gewinde überdreht.","Lässt sich eine Schraube nicht mehr festziehen oder herausschrauben, ist in der Regel eines der beiden Gewinde überdreht.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/festziehen,wiktionary
